,source node,target node,rating,time
21104,546,361,2,2013-04-10 19:48:39.037480192
21105,3486,1198,-10,2013-04-10 19:57:48.744659968
21106,3972,3980,1,2013-04-10 20:14:12.592449792
21107,3980,3972,1,2013-04-10 20:14:52.680440064
21108,3653,3993,-10,2013-04-10 20:21:56.068880128
21109,2977,3995,1,2013-04-10 20:44:24.166720000
21110,3995,2977,1,2013-04-10 20:47:09.681380096
21111,361,3996,10,2013-04-10 20:48:52.024539904
21112,3996,361,10,2013-04-10 20:57:13.729830144
21113,2897,2525,1,2013-04-10 21:14:58.981390080
21114,2525,2897,1,2013-04-10 21:23:17.255229952
21115,3598,3997,1,2013-04-10 21:37:31.141110016
21116,3993,1198,-10,2013-04-10 21:38:55.018640128
21117,3598,51,2,2013-04-10 21:45:23.991899904
21118,3980,361,1,2013-04-10 21:45:53.367399936
21119,3223,2878,1,2013-04-10 21:54:02.252300032
21120,2404,3828,1,2013-04-10 22:34:50.991059968
21121,3828,2404,1,2013-04-10 22:35:15.820539904
21122,2642,3998,3,2013-04-10 22:45:21.402669824
21123,2378,3999,1,2013-04-10 23:05:17.470940160
21124,3598,3987,2,2013-04-10 23:05:49.023950080
21125,3999,2378,1,2013-04-10 23:05:54.538330112
21126,3783,3810,2,2013-04-11 00:23:46.205560064
21127,3810,3783,1,2013-04-11 00:26:49.837609984
21128,3783,2642,1,2013-04-11 00:35:39.877989888
21129,3810,2642,2,2013-04-11 01:03:18.852859904
21130,3984,3724,2,2013-04-11 01:38:22.800800000
21131,1674,2642,3,2013-04-11 01:53:03.606620160
21132,2352,4000,1,2013-04-11 02:11:53.937120000
21133,4000,2352,1,2013-04-11 02:12:31.454510080
21134,2552,2642,3,2013-04-11 02:26:04.551290112
21135,2642,2552,3,2013-04-11 02:29:55.471649792
21136,2110,1689,1,2013-04-11 02:44:28.088040192
21137,1689,2110,1,2013-04-11 02:44:36.982830080
21138,4000,3897,1,2013-04-11 03:15:45.863840000
21139,3897,4000,1,2013-04-11 03:18:26.878710016
21140,2642,3828,5,2013-04-11 04:12:39.123069952
21141,3875,3828,4,2013-04-11 04:19:37.922739968
21142,3828,3875,4,2013-04-11 04:30:22.438050048
21143,2642,2296,3,2013-04-11 05:56:45.719470080
21144,3980,4001,1,2013-04-11 10:39:06.752430080
21145,4001,3980,1,2013-04-11 10:39:31.634490112
21146,2110,3397,1,2013-04-11 10:50:38.723810048
21147,3397,2110,1,2013-04-11 10:50:39.617580032
21148,3878,3610,1,2013-04-11 11:03:40.464879872
21149,3610,3878,1,2013-04-11 11:05:16.302439936
21150,3982,3844,1,2013-04-11 12:20:47.082609920
21151,3844,3982,1,2013-04-11 12:21:19.754129920
21152,35,4002,4,2013-04-11 12:47:16.368189952
21153,4002,35,7,2013-04-11 12:50:01.352750080
21154,804,3479,2,2013-04-11 13:08:57.295909888
21155,3980,3828,1,2013-04-11 13:42:43.452819968
21156,3828,3980,1,2013-04-11 13:42:48.225070080
21157,3980,4003,1,2013-04-11 14:01:00.100670208
21158,4003,3980,1,2013-04-11 14:05:22.366870016
21159,3982,4004,1,2013-04-11 14:49:17.310650112
21160,4004,3982,1,2013-04-11 14:53:49.684189952
21161,3486,2405,-10,2013-04-11 15:12:24.635350016
21162,455,3445,1,2013-04-11 15:42:10.388969984
21163,2880,1271,1,2013-04-11 15:46:43.458089984
21164,1271,2880,1,2013-04-11 15:48:13.329030144
21165,1750,3928,2,2013-04-11 15:53:05.434479872
21166,3928,1750,3,2013-04-11 15:55:22.563280128
21167,3380,626,2,2013-04-11 16:23:31.237410048
21168,626,3380,3,2013-04-11 16:30:03.671740160
21169,3660,3996,8,2013-04-11 17:06:17.714089984
21170,2642,4005,1,2013-04-11 17:07:05.322269952
21171,3669,4006,1,2013-04-11 17:09:27.310319872
21172,4005,2642,3,2013-04-11 17:09:38.300410112
21173,4006,3669,1,2013-04-11 17:11:46.835980032
21174,4008,4007,1,2013-04-11 18:23:46.709320192
21175,4007,4008,1,2013-04-11 18:39:57.498470144
21176,4005,4007,2,2013-04-11 18:41:17.983670016
21177,4007,4005,2,2013-04-11 18:41:20.176930048
21178,3571,3748,9,2013-04-11 18:53:42.033970176
21179,4007,3917,2,2013-04-11 19:07:48.479089920
21180,3917,4007,10,2013-04-11 19:09:25.900509952
21181,3268,4007,1,2013-04-11 19:09:34.783990016
21182,3397,1363,10,2013-04-11 19:11:48.387609856
21183,732,4010,1,2013-04-11 19:39:21.044150016
21184,4010,732,1,2013-04-11 19:42:39.239890176
21185,3918,1511,1,2013-04-11 19:54:23.459409920
21186,3918,4004,1,2013-04-11 19:54:34.863149824
21187,199,3632,3,2013-04-11 19:57:15.876859904
21188,4008,3980,1,2013-04-11 20:11:51.689860096
21189,64,3571,1,2013-04-11 20:37:02.763849984
21190,3490,4011,1,2013-04-11 20:40:54.365720064
21191,4011,3490,1,2013-04-11 20:51:59.648000000
21192,2642,3611,3,2013-04-11 21:35:22.352630016
21193,3642,4012,1,2013-04-11 21:38:43.153700096
21194,1731,2642,5,2013-04-11 21:57:12.442259968
21195,3998,2642,5,2013-04-11 22:14:16.539689984
21196,1731,3982,1,2013-04-11 22:33:06.610490112
21197,3982,1731,1,2013-04-11 22:33:53.404290048
21198,13,732,2,2013-04-11 22:43:15.109540096
21199,732,13,3,2013-04-11 22:43:27.648499968
21200,135,3994,2,2013-04-11 23:08:23.041670144
21201,3994,135,3,2013-04-11 23:14:37.224709888
21202,2642,4013,1,2013-04-11 23:42:52.667119872
21203,4013,2642,1,2013-04-11 23:43:24.087500032
21204,3918,4014,1,2013-04-11 23:53:14.344140032
21205,4014,3918,1,2013-04-11 23:53:44.847490048
21206,4014,3878,1,2013-04-11 23:57:27.330889984
21207,3990,3878,1,2013-04-12 00:24:58.780289792
21208,3990,4015,1,2013-04-12 00:25:41.707500032
21209,3632,199,3,2013-04-12 00:26:01.584329984
21210,3878,4016,1,2013-04-12 00:33:49.611369984
21211,4016,3878,1,2013-04-12 00:41:28.057619968
21212,3990,4017,1,2013-04-12 01:06:21.041730048
21213,4017,3990,1,2013-04-12 01:07:25.892389888
21214,4017,3397,1,2013-04-12 01:10:00.396680192
21215,3571,4018,1,2013-04-12 01:35:21.558650112
21216,4018,3571,1,2013-04-12 01:35:28.111699968
21217,3990,3988,1,2013-04-12 01:35:34.321000192
21218,3571,3730,1,2013-04-12 01:46:57.555360000
21219,3730,3571,1,2013-04-12 01:47:40.569459968
21220,3571,64,2,2013-04-12 01:49:04.194230016
21221,2388,3807,-1,2013-04-12 01:54:46.862840064
21222,804,2642,1,2013-04-12 03:25:46.043180032
21223,3738,3441,2,2013-04-12 04:13:38.060029952
21224,3800,3006,2,2013-04-12 04:40:56.362620160
21225,3885,4019,1,2013-04-12 04:45:55.667470080
21226,3006,3800,1,2013-04-12 04:52:32.563800064
21227,3006,452,2,2013-04-12 04:54:13.185970176
21228,3972,1548,1,2013-04-12 05:19:38.770639872
21229,3972,2079,10,2013-04-12 05:45:04.729309952
21230,2079,3972,1,2013-04-12 05:47:01.535350016
21231,3006,3854,1,2013-04-12 08:14:13.090470144
21232,3651,3018,5,2013-04-12 09:42:10.967889920
21233,3018,3651,5,2013-04-12 09:42:32.535389952
21234,3781,2777,1,2013-04-12 11:02:16.322309888
21235,3781,3500,1,2013-04-12 11:29:21.893120000
21236,3500,3781,10,2013-04-12 11:31:57.935950080
21237,2777,3781,1,2013-04-12 11:42:37.188280064
21238,856,3744,-10,2013-04-12 14:23:43.791849984
21239,2378,4020,1,2013-04-12 14:35:05.645809920
21240,4020,2378,1,2013-04-12 14:35:45.339360000
21241,3862,2642,2,2013-04-12 16:08:05.721900032
21242,2642,3862,2,2013-04-12 16:08:50.731090176
21243,3781,3851,2,2013-04-12 16:38:09.163209984
21244,3851,3781,3,2013-04-12 16:38:23.642249984
21245,3526,2642,3,2013-04-12 16:46:27.762779904
21246,2642,3526,3,2013-04-12 16:47:50.416850176
21247,3914,3880,1,2013-04-12 16:57:28.517270016
21248,3828,2642,10,2013-04-12 17:03:57.317580032
21249,3928,3006,2,2013-04-12 17:09:49.319119872
21250,2642,3219,5,2013-04-12 17:43:35.040450048
21251,3854,3006,3,2013-04-12 17:46:05.992569856
21252,3161,3219,3,2013-04-12 17:50:44.007780096
21253,3887,4001,1,2013-04-12 18:13:00.541629952
21254,4001,3887,1,2013-04-12 18:13:38.422349824
21255,3571,4022,1,2013-04-12 18:24:44.289940224
21256,3018,4023,1,2013-04-12 18:32:49.729479936
21257,3887,2404,1,2013-04-12 18:34:09.495340032
21258,2404,3887,1,2013-04-12 18:35:09.018990080
21259,3714,2897,-10,2013-04-12 18:36:26.688719872
21260,4022,3571,1,2013-04-12 18:49:20.013750016
21261,3219,2642,5,2013-04-12 18:52:55.098729984
21262,3161,4024,1,2013-04-12 19:08:27.508569856
21263,4024,3161,1,2013-04-12 19:09:02.468219904
21264,2642,4025,1,2013-04-12 19:29:27.868870144
21265,4025,2642,1,2013-04-12 19:29:43.836920064
21266,2642,2397,3,2013-04-12 19:51:09.366569984
21267,2397,2642,2,2013-04-12 19:52:00.873730048
21268,1998,2642,1,2013-04-12 19:59:39.268729856
21269,2642,3904,2,2013-04-12 20:00:59.519079936
21270,2642,1998,1,2013-04-12 20:02:25.612869888
21271,2642,3928,1,2013-04-12 20:08:16.821120000
21272,2378,4026,1,2013-04-12 20:24:09.343549952
21273,3922,146,1,2013-04-12 20:25:48.900000000
21274,4011,2642,1,2013-04-12 20:29:48.070159872
21275,2642,4011,1,2013-04-12 20:31:07.555389952
21276,146,3922,1,2013-04-12 20:37:49.517939968
21277,4027,4026,3,2013-04-12 20:52:11.050009856
21278,1899,3006,1,2013-04-12 21:09:29.100879872
21279,3204,4,5,2013-04-12 21:10:01.724090112
21280,2642,3854,3,2013-04-12 21:50:55.461070080
21281,2642,3875,1,2013-04-12 22:23:18.334269952
21282,3875,2642,1,2013-04-12 22:23:41.292999936
21283,3219,3161,3,2013-04-12 22:27:04.036809984
21284,2642,4028,1,2013-04-12 22:55:26.421270016
21285,4028,2642,3,2013-04-12 22:57:48.923779840
21286,2642,4029,1,2013-04-12 23:18:14.877229824
21287,4029,2642,10,2013-04-12 23:19:44.735770112
21288,4026,3620,3,2013-04-12 23:24:31.908730112
21289,4026,4027,3,2013-04-12 23:25:17.554370048
21290,3620,4026,2,2013-04-12 23:38:06.738990080
21291,3976,4033,1,2013-04-13 00:03:26.457060096
21292,4033,3976,1,2013-04-13 00:04:55.740890112
21293,4033,1810,1,2013-04-13 00:07:48.001280000
21294,3928,4034,1,2013-04-13 00:21:05.845649920
21295,4034,3928,2,2013-04-13 00:21:19.349519872
21296,4032,3988,2,2013-04-13 00:28:51.784379904
21297,4016,4035,1,2013-04-13 00:40:28.930269952
21298,4035,4016,1,2013-04-13 00:40:52.587849984
21299,3598,527,1,2013-04-13 00:46:10.935049984
21300,4030,3168,10,2013-04-13 00:50:10.369189888
21301,527,3598,3,2013-04-13 00:51:14.648130048
21302,3168,4030,1,2013-04-13 00:51:32.127170048
21303,2642,3821,5,2013-04-13 00:55:07.486330112
21304,4026,3922,2,2013-04-13 01:18:45.915709952
21305,3598,4036,1,2013-04-13 01:21:47.314810112
21306,4036,3598,2,2013-04-13 01:24:53.589689856
21307,3397,4017,1,2013-04-13 01:49:03.889220096
21308,546,2642,-2,2013-04-13 01:59:20.643120128
21309,4004,4037,1,2013-04-13 02:57:13.002190080
21310,4004,452,-1,2013-04-13 03:38:16.711100160
21311,4032,35,1,2013-04-13 05:42:14.871059968
21312,202,2188,4,2013-04-13 05:47:33.585580032
21313,4019,3885,1,2013-04-13 05:53:54.379079936
21314,3724,4005,1,2013-04-13 06:17:06.810120192
21315,4005,3724,2,2013-04-13 06:18:04.199950080
21316,2351,452,-1,2013-04-13 06:21:36.319030016
21317,3724,4036,2,2013-04-13 07:30:54.652219904
21318,4036,3724,2,2013-04-13 07:37:13.994649856
21319,1018,3715,1,2013-04-13 07:51:05.195419904
21320,4035,3500,1,2013-04-13 08:41:24.277949952
21321,3500,4035,10,2013-04-13 08:42:36.685420032
21322,2934,4038,3,2013-04-13 08:56:16.802789888
21323,4038,2934,3,2013-04-13 09:10:06.494400000
21324,2388,3489,-1,2013-04-13 09:20:27.441700096
21325,2878,4026,1,2013-04-13 09:37:07.335699968
21326,3999,4026,1,2013-04-13 09:38:40.441110016
21327,3655,3500,1,2013-04-13 09:48:43.686070016
21328,3500,3655,10,2013-04-13 09:52:05.967809792
21329,4026,3999,1,2013-04-13 09:59:52.931790080
21330,4026,4039,1,2013-04-13 10:00:07.982810112
21331,4039,4026,1,2013-04-13 10:02:33.319729920
21332,3986,4027,1,2013-04-13 12:14:43.203049984
21333,4027,3986,1,2013-04-13 12:16:54.961110016
21334,554,4040,1,2013-04-13 12:19:59.682960128
21335,3880,3915,1,2013-04-13 12:32:36.396969984
21336,3915,3880,1,2013-04-13 12:32:48.378269952
21337,4026,3880,2,2013-04-13 12:36:23.694729984
21338,3880,4026,1,2013-04-13 12:36:55.912389888
21339,2284,4026,1,2013-04-13 13:46:19.763600128
21340,4026,2284,1,2013-04-13 13:49:13.918739968
21341,4031,4026,2,2013-04-13 13:51:33.346409984
21342,4026,4031,1,2013-04-13 13:53:57.799549952
21343,4031,4027,1,2013-04-13 14:00:07.371740160
21344,4027,4031,1,2013-04-13 14:00:43.843389952
21345,3573,4038,1,2013-04-13 15:40:49.420370176
21346,4038,3573,1,2013-04-13 15:42:29.202409984
21347,4038,3000,2,2013-04-13 16:08:48.300029952
21348,3000,4038,2,2013-04-13 16:09:24.923369984
21349,1548,3972,1,2013-04-13 16:09:59.767219968
21350,146,4026,2,2013-04-13 16:45:13.648610048
21351,4026,146,2,2013-04-13 16:45:40.073769984
21352,3611,2642,3,2013-04-13 17:11:23.066950144
21353,1394,2642,5,2013-04-13 17:15:52.436379904
21354,4015,3990,10,2013-04-13 17:25:27.051470080
21355,1502,2642,1,2013-04-13 17:28:44.336039936
21356,2642,1502,1,2013-04-13 17:29:18.806170112
21357,4026,4041,1,2013-04-13 17:38:33.338629888
21358,4041,4026,1,2013-04-13 17:42:34.543410176
21359,4040,554,1,2013-04-13 17:57:46.970700032
21360,4026,4042,1,2013-04-13 18:26:29.102240000
21361,4042,4026,1,2013-04-13 18:28:59.435180032
21362,4035,4043,1,2013-04-13 19:19:19.359170048
21363,4043,4035,2,2013-04-13 19:20:15.700009984
21364,3500,2642,5,2013-04-13 19:21:20.951639808
21365,2642,3500,2,2013-04-13 19:22:24.058599936
21366,3650,2642,3,2013-04-13 19:37:26.411609856
21367,3928,2642,3,2013-04-13 19:38:07.717590016
21368,2642,3650,3,2013-04-13 19:38:43.649959936
21369,3904,2642,1,2013-04-13 20:00:44.733750016
21370,4031,3880,1,2013-04-13 20:27:23.276370176
21371,3880,4031,1,2013-04-13 20:28:46.271010048
21372,3767,2642,1,2013-04-13 20:29:24.866990080
21373,2642,3767,1,2013-04-13 20:33:02.402620160
21374,2642,4038,2,2013-04-13 21:39:24.424099840
21375,4038,2642,2,2013-04-13 21:40:38.612730112
21376,4025,2048,-1,2013-04-13 22:11:39.061199872
21377,3045,4011,1,2013-04-13 22:23:01.812079872
21378,4011,3045,1,2013-04-13 22:23:41.248130048
21379,3968,3129,2,2013-04-13 22:47:31.102260224
21380,3738,3854,2,2013-04-13 22:57:40.589720064
21381,3854,3738,2,2013-04-13 23:08:54.535929856
21382,2085,3830,1,2013-04-13 23:14:45.192850176
21383,3830,2085,1,2013-04-13 23:15:41.615320064
21384,3598,4044,1,2013-04-14 00:29:02.796539904
21385,4044,3598,5,2013-04-14 00:32:26.263859968
21386,3611,4011,3,2013-04-14 01:32:34.582109952
21387,4011,3611,2,2013-04-14 01:34:02.754940160
21388,3611,169,3,2013-04-14 01:52:46.118909952
21389,3611,4045,3,2013-04-14 01:58:41.789260032
21390,4045,3611,3,2013-04-14 01:59:10.826180096
21391,361,2067,1,2013-04-14 02:37:59.626960128
21392,3735,113,1,2013-04-14 02:49:04.892349952
21393,113,3735,1,2013-04-14 02:49:38.263459840
21394,3598,4046,1,2013-04-14 03:00:17.082370048
21395,2262,2642,5,2013-04-14 03:06:08.339139840
21396,2262,3806,1,2013-04-14 03:09:20.731810048
21397,3806,2262,2,2013-04-14 03:10:16.226929920
21398,3735,4047,1,2013-04-14 03:14:52.319490048
21399,4047,3735,10,2013-04-14 03:16:55.562880000
21400,3735,3598,1,2013-04-14 03:32:16.015909888
21401,2642,4048,1,2013-04-14 03:52:21.242569984
21402,4048,2642,1,2013-04-14 03:53:02.937299968
21403,3735,3972,1,2013-04-14 04:01:29.440049920
21404,3972,3735,1,2013-04-14 04:02:57.587810048
21405,3598,3735,2,2013-04-14 04:04:25.101010176
21406,1916,3744,-10,2013-04-14 04:16:25.913180160
21407,2642,4047,1,2013-04-14 05:04:07.112839936
21408,4047,2642,10,2013-04-14 05:30:08.192580096
21409,905,3738,-10,2013-04-14 06:17:24.246680064
21410,35,4049,1,2013-04-14 09:57:13.759030016
21411,4049,35,1,2013-04-14 10:08:15.157590016
21412,3915,4050,1,2013-04-14 10:09:42.112910080
21413,4050,3915,1,2013-04-14 10:10:44.895129856
21414,2777,3669,1,2013-04-14 13:46:08.506639872
21415,3669,2777,1,2013-04-14 13:46:13.144079872
21416,3656,3735,2,2013-04-14 14:44:16.292499968
21417,3735,3656,2,2013-04-14 14:47:41.488240128
21418,3915,146,1,2013-04-14 14:54:10.700920064
21419,3656,1788,1,2013-04-14 14:56:18.242510080
21420,1788,3656,1,2013-04-14 14:56:53.357690112
21421,146,3915,1,2013-04-14 14:57:11.846120192
21422,3735,4004,1,2013-04-14 15:07:55.412920064
21423,4004,3735,1,2013-04-14 15:07:55.548000000
21424,3735,4051,1,2013-04-14 15:30:49.698290176
21425,4051,3735,5,2013-04-14 15:32:32.896039936
21426,3735,4011,1,2013-04-14 15:41:35.285250048
21427,4011,3735,1,2013-04-14 15:43:02.341399808
21428,3512,3915,3,2013-04-14 15:50:13.044290048
21429,4052,3735,10,2013-04-14 15:51:20.825050112
21430,3915,3512,3,2013-04-14 15:52:48.631000064
21431,3735,1879,1,2013-04-14 15:52:56.715510016
21432,3735,4052,1,2013-04-14 15:54:04.093489920
21433,1879,3735,1,2013-04-14 15:59:59.787239936
21434,3915,3580,1,2013-04-14 16:12:29.600620032
21435,3735,4053,1,2013-04-14 16:16:05.851880192
21436,4053,3735,5,2013-04-14 16:17:29.079399936
21437,35,4011,1,2013-04-14 16:19:51.210030080
21438,4031,3915,1,2013-04-14 16:22:55.880209920
21439,3915,4031,1,2013-04-14 16:24:25.385720064
21440,4011,35,2,2013-04-14 16:24:35.787069952
21441,2642,2805,1,2013-04-14 17:15:28.590589952
21442,2805,2642,2,2013-04-14 17:16:41.738919936
21443,1635,2427,2,2013-04-14 17:35:47.565600000
21444,3580,3915,1,2013-04-14 18:43:51.969260032
21445,1752,6,5,2013-04-14 19:05:20.675719936
21446,1752,1,1,2013-04-14 19:07:00.867259904
21447,1752,309,-3,2013-04-14 19:10:22.463539968
21448,1752,1396,-2,2013-04-14 19:11:00.437289984
21449,4053,2110,4,2013-04-14 20:22:08.622060032
21450,2110,4053,1,2013-04-14 20:22:29.691479808
21451,3735,2805,1,2013-04-14 21:42:43.216029952
21452,2805,3735,1,2013-04-14 21:43:06.014550016
21453,2048,3735,1,2013-04-14 21:53:59.587140096
21454,3735,2048,1,2013-04-14 21:55:35.444570112
21455,3735,4054,1,2013-04-14 22:40:46.547260160
21456,4054,3735,10,2013-04-14 22:44:49.761810176
21457,3735,4055,1,2013-04-14 22:45:50.417069824
21458,3735,146,1,2013-04-14 23:01:30.159830016
21459,3735,4056,1,2013-04-14 23:02:07.856029952
21460,146,3735,1,2013-04-14 23:02:23.488430080
21461,3598,4057,1,2013-04-14 23:06:14.180610048
21462,4057,3598,1,2013-04-14 23:10:55.809030144
21463,3972,4058,2,2013-04-14 23:14:38.036329984
21464,238,2642,1,2013-04-14 23:16:03.449170176
21465,4058,3972,1,2013-04-14 23:20:22.210710016
21466,3928,2404,1,2013-04-14 23:20:24.609359872
21467,2404,3928,1,2013-04-14 23:20:49.371539968
21468,4055,3735,2,2013-04-14 23:44:23.481319936
21469,4024,4044,1,2013-04-14 23:55:47.079549952
21470,3830,1,2,2013-04-14 23:56:12.590470144
21471,3735,4059,1,2013-04-15 01:05:15.517019904
21472,4059,3735,8,2013-04-15 01:11:33.830939904
21473,3735,4060,1,2013-04-15 01:31:29.401110016
21474,4060,3735,4,2013-04-15 01:33:29.439830016
21475,1764,2644,1,2013-04-15 01:36:40.038330112
21476,4061,3656,1,2013-04-15 02:14:14.143960064
21477,146,2642,3,2013-04-15 02:14:19.410579968
21478,3656,4061,1,2013-04-15 02:14:38.301529856
21479,3715,3735,1,2013-04-15 02:18:24.966739968
21480,3735,3715,1,2013-04-15 02:19:10.173160192
21481,2642,146,3,2013-04-15 02:21:52.309600000
21482,4044,4024,2,2013-04-15 03:05:07.048719872
21483,3723,3715,3,2013-04-15 03:16:24.839229952
21484,171,113,1,2013-04-15 03:17:31.253540096
21485,113,171,1,2013-04-15 03:18:09.568389888
21486,3735,4062,1,2013-04-15 04:42:44.492229888
21487,4062,3735,1,2013-04-15 04:59:24.983689984
21488,4024,2644,1,2013-04-15 05:09:51.111399936
21489,2644,4024,3,2013-04-15 05:12:31.473629952
21490,3407,35,1,2013-04-15 07:39:52.876049920
21491,35,4063,1,2013-04-15 07:45:47.675369984
21492,35,3991,1,2013-04-15 07:45:59.612250112
21493,35,4064,1,2013-04-15 07:46:22.122270208
21494,35,4066,1,2013-04-15 07:46:54.252069888
21495,4065,35,1,2013-04-15 07:53:43.587709952
21496,35,4067,1,2013-04-15 08:52:17.582360064
21497,4027,3189,3,2013-04-15 09:54:18.157100032
21498,3189,4027,3,2013-04-15 09:55:29.106620160
21499,539,4038,1,2013-04-15 10:53:09.730340096
21500,3844,3820,1,2013-04-15 11:14:54.639680000
21501,3820,3844,1,2013-04-15 11:15:11.196700160
21502,3129,2733,1,2013-04-15 12:18:14.029550080
21503,3129,3936,1,2013-04-15 12:19:03.585659904
21504,3129,3748,1,2013-04-15 12:19:44.083209984
21505,3129,3391,1,2013-04-15 12:20:34.257120000
21506,3129,3942,1,2013-04-15 12:20:44.188009984
21507,3129,3943,1,2013-04-15 12:21:03.844540160
21508,3129,2878,1,2013-04-15 12:21:33.771579904
21509,3129,4069,1,2013-04-15 12:21:44.101870080
21510,3129,64,1,2013-04-15 12:22:13.940069888
21511,3129,4070,1,2013-04-15 12:22:44.552370176
21512,3129,3952,1,2013-04-15 12:23:03.948100096
21513,3129,3131,1,2013-04-15 12:23:24.184509952
21514,3129,4071,1,2013-04-15 12:23:34.243099904
21515,3129,3807,1,2013-04-15 12:24:24.177760000
21516,3129,4072,1,2013-04-15 12:24:44.616209920
21517,3129,3130,1,2013-04-15 12:25:34.402950144
21518,3129,3885,1,2013-04-15 12:26:14.212029952
21519,3129,3735,1,2013-04-15 12:26:24.672160000
21520,3129,2945,1,2013-04-15 12:27:24.531490048
21521,3129,4074,1,2013-04-15 12:27:34.813750016
21522,2642,3479,1,2013-04-15 14:08:30.574510080
21523,2952,4076,1,2013-04-15 14:09:18.414279936
21524,3479,2642,2,2013-04-15 14:15:17.674279936
21525,2635,4076,1,2013-04-15 14:25:48.971739904
21526,1018,4077,1,2013-04-15 15:07:31.851340032
21527,3988,4032,1,2013-04-15 15:10:20.357539840
21528,4077,1018,1,2013-04-15 15:12:46.543209984
21529,1295,4064,1,2013-04-15 15:24:16.935699968
21530,4064,1295,1,2013-04-15 15:28:40.451970048
21531,2897,3831,2,2013-04-15 15:36:17.955830016
21532,3831,2897,2,2013-04-15 15:38:27.758439936
21533,2642,4078,1,2013-04-15 16:05:06.666429952
21534,4078,2642,1,2013-04-15 16:06:16.009969920
21535,4078,3598,1,2013-04-15 16:07:30.122200064
21536,2835,146,1,2013-04-15 16:13:15.825570048
21537,146,2835,1,2013-04-15 16:14:16.934149888
21538,3414,3738,10,2013-04-15 16:21:51.173949952
21539,96,1656,3,2013-04-15 16:27:03.116699904
21540,35,4079,1,2013-04-15 17:16:48.403249920
21541,3598,4078,1,2013-04-15 17:23:35.294889984
21542,3976,3113,1,2013-04-15 17:25:30.520199936
21543,4079,35,1,2013-04-15 18:30:16.835599872
